1.27389 0.933984 0.138273 
0.525676 1.27389 0.933984 
-0.501272 0.525676 1.27389 
0.740628 -0.501272 0.525676 
1.00913 0.740628 -0.501272 
1.02935 1.00913 0.740628 
0.199737 1.02935 1.00913 
0.0403761 0.199737 1.02935 
1.05285 0.0403761 0.199737 
1.3696 1.05285 0.0403761 
0.282303 1.3696 1.05285 
-0.783532 0.282303 1.3696 
0.896911 -0.783532 0.282303 
0.733881 0.896911 -0.783532 
0.841165 0.733881 0.896911 
0.602167 0.841165 0.733881 
0.473798 0.602167 0.841165 
0.795356 0.473798 0.602167 
1.00706 0.795356 0.473798 
0.655313 1.00706 0.795356 
0.158442 0.655313 1.00706 
0.673197 0.158442 0.655313 
1.1979 0.673197 0.158442 
0.94383 1.1979 0.673197 
-0.22442 0.94383 1.1979 
0.148459 -0.22442 0.94383 
1.06967 0.148459 -0.22442 
1.47194 1.06967 0.148459 
0.253265 1.47194 1.06967 
-1.08013 0.253265 1.47194 
0.858357 -1.08013 0.253265 
0.168373 0.858357 -1.08013 
0.99197 0.168373 0.858357 
1.13947 0.99197 0.168373 
0.368423 1.13947 0.99197 
-0.181375 0.368423 1.13947 
0.920981 -0.181375 0.368423 
1.27246 0.920981 -0.181375 
0.653994 1.27246 0.920981 
-0.481114 0.653994 1.27246 
0.577166 -0.481114 0.653994 
0.97761 0.577166 -0.481114 
1.23341 0.97761 0.577166 
0.278971 1.23341 0.97761 
-0.410919 0.278971 1.23341 
0.945648 -0.410919 0.278971 
1.16949 0.945648 -0.410919 
0.637892 1.16949 0.945648 
-0.226642 0.637892 1.16949 
0.639107 -0.226642 0.637892 
1.16168 0.639107 -0.226642 
1.07936 1.16168 0.639107 
-0.140861 1.07936 1.16168 
-0.11646 -0.140861 1.07936 
1.05395 -0.11646 -0.140861 
1.44944 1.05395 -0.11646 
0.367048 1.44944 1.05395 
-1.01392 0.367048 1.44944 
0.800678 -1.01392 0.367048 
0.268769 0.800678 -1.01392 
1.06804 0.268769 0.800678 
1.11052 1.06804 0.268769 
0.212959 1.11052 1.06804 
-0.151167 0.212959 1.11052 
1.0203 -0.151167 0.212959 
1.32254 1.0203 -0.151167 
0.438963 1.32254 1.0203 
-0.641264 0.438963 1.32254 
0.790338 -0.641264 0.438963 
0.86131 0.790338 -0.641264 
1.00064 0.86131 0.790338 
0.441835 1.00064 0.86131 
0.144924 0.441835 1.00064 
0.906244 0.144924 0.441835 
1.27944 0.906244 0.144924 
0.549988 1.27944 0.906244 
-0.493351 0.549988 1.27944 
0.70398 -0.493351 0.549988 
1.01874 0.70398 -0.493351 
1.09268 1.01874 0.70398 
0.153282 1.09268 1.01874 
-0.0951132 0.153282 1.09268 
1.04691 -0.0951132 0.153282 
1.36827 1.04691 -0.0951132 
0.372725 1.36827 1.04691 
-0.781762 0.372725 1.36827 
0.847441 -0.781762 0.372725 
0.681065 0.847441 -0.781762 
0.931235 0.681065 0.847441 
0.716429 0.931235 0.681065 
0.33881 0.716429 0.931235 
0.60762 0.33881 0.716429 
1.08059 0.60762 0.33881 
0.95108 1.08059 0.60762 
0.0736276 0.95108 1.08059 
0.17237 0.0736276 0.95108 
1.11087 0.17237 0.0736276 
1.35657 1.11087 0.17237 
0.117893 1.35657 1.11087 
-0.770246 0.117893 1.35657 
0.949311 -0.770246 0.117893 
0.80495 0.949311 -0.770246 
0.737362 0.80495 0.949311 
0.488169 0.737362 0.80495 
0.628894 0.488169 0.737362 
0.941087 0.628894 0.488169 
0.876541 0.941087 0.628894 
0.353454 0.876541 0.941087 
0.362782 0.353454 0.876541 
1.02501 0.362782 0.353454 
1.16988 1.02501 0.362782 
0.279549 1.16988 1.02501 
-0.265052 0.279549 1.16988 
0.962343 -0.265052 0.279549 
1.27096 0.962343 -0.265052 
0.57762 1.27096 0.962343 
-0.5001 0.57762 1.27096 
0.679758 -0.5001 0.57762 
0.979098 0.679758 -0.5001 
1.09465 0.979098 0.679758 
0.248924 1.09465 0.979098 
-0.0831408 0.248924 1.09465 
1.0074 -0.0831408 0.248924 
1.33227 1.0074 -0.0831408 
0.427972 1.33227 1.0074 
-0.666176 0.427972 1.33227 
0.806563 -0.666176 0.427972 
0.845721 0.806563 -0.666176 
0.961203 0.845721 0.806563 
0.449641 0.961203 0.845721 
0.238785 0.449641 0.961203 
0.911195 0.238785 0.449641 
1.21855 0.911195 0.238785 
0.53273 1.21855 0.911195 
-0.340031 0.53273 1.21855 
0.750179 -0.340031 0.53273 
1.14697 0.750179 -0.340031 
0.971097 1.14697 0.750179 
-0.12742 0.971097 1.14697 
0.10847 -0.12742 0.971097 
1.09423 0.10847 -0.12742 
1.42962 1.09423 0.10847 
0.212467 1.42962 1.09423 
-0.967128 0.212467 1.42962 
0.919516 -0.967128 0.212467 
0.40447 0.919516 -0.967128 
0.859162 0.40447 0.919516 
0.982355 0.859162 0.40447 
0.554018 0.982355 0.859162 
0.186658 0.554018 0.982355 
0.803145 0.186658 0.554018 
1.20243 0.803145 0.186658 
0.73891 1.20243 0.803145 
-0.261092 0.73891 1.20243 
0.486563 -0.261092 0.73891 
1.11957 0.486563 -0.261092 
1.24197 1.11957 0.486563 
0.00333424 1.24197 1.11957 
-0.478319 0.00333424 1.24197 
1.00953 -0.478319 0.00333424 
1.19117 1.00953 -0.478319 
0.56925 1.19117 1.00953 
-0.316275 0.56925 1.19117 
0.710665 -0.316275 0.56925 
1.13948 0.710665 -0.316275 
1.01151 1.13948 0.710665 
-0.109185 1.01151 1.13948 
0.0322585 -0.109185 1.01151 
1.08528 0.0322585 -0.109185 
1.4503 1.08528 0.0322585 
0.227872 1.4503 1.08528 
-1.02334 0.227872 1.4503 
0.872195 -1.02334 0.227872 
0.304786 0.872195 -1.02334 
0.953754 0.304786 0.872195 
1.0714 0.953754 0.304786 
0.418934 1.0714 0.953754 
-0.0312144 0.418934 1.0714 
0.903007 -0.0312144 0.418934 
1.29899 0.903007 -0.0312144 
0.614434 1.29899 0.903007 
-0.545326 0.614434 1.29899 
0.628675 -0.545326 0.614434 
0.930588 0.628675 -0.545326 
1.19701 0.930588 0.628675 
0.376439 1.19701 0.930588 
-0.31092 0.376439 1.19701 
0.89542 -0.31092 0.376439 
1.2218 0.89542 -0.31092 
0.704468 1.2218 0.89542 
-0.349832 0.704468 1.2218 
0.530864 -0.349832 0.704468 
1.08512 0.530864 -0.349832 
1.26491 1.08512 0.530864 
0.0637063 1.26491 1.08512 
-0.524161 0.0637063 1.26491 
1.01296 -0.524161 0.0637063 
1.1287 1.01296 -0.524161 
0.53932 1.1287 1.01296 
-0.168994 0.53932 1.1287 
0.769853 -0.168994 0.53932 
1.2164 0.769853 -0.168994 
0.890416 1.2164 0.769853 
-0.29782 0.890416 1.2164 
0.235617 -0.29782 0.890416 
