1.15288 0.466497 -0.135451 
1.2248 1.15288 0.466497 
-0.0586962 1.2248 1.15288 
-0.446413 -0.0586962 1.2248 
1.02718 -0.446413 -0.0586962 
1.21895 1.02718 -0.446413 
0.488089 1.21895 1.02718 
-0.391431 0.488089 1.21895 
0.795492 -0.391431 0.488089 
1.10631 0.795492 -0.391431 
0.890075 1.10631 0.795492 
-0.0579796 0.890075 1.10631 
0.275347 -0.0579796 0.890075 
1.13116 0.275347 -0.0579796 
1.35216 1.13116 0.275347 
0.0431694 1.35216 1.13116 
-0.767549 0.0431694 1.35216 
0.99029 -0.767549 0.0431694 
0.80685 0.99029 -0.767549 
0.654772 0.80685 0.99029 
0.452312 0.654772 0.80685 
0.7312 0.452312 0.654772 
1.00108 0.7312 0.452312 
0.733643 1.00108 0.7312 
0.179967 0.733643 1.00108 
0.56229 0.179967 0.733643 
1.14787 0.56229 0.179967 
1.03148 1.14787 0.56229 
-0.0768209 1.03148 1.14787 
-0.00879262 -0.0768209 1.03148 
1.08458 -0.00879262 -0.0768209 
1.42665 1.08458 -0.00879262 
0.228137 1.42665 1.08458 
-0.959461 0.228137 1.42665 
0.91877 -0.959461 0.228137 
0.413247 0.91877 -0.959461 
0.847511 0.413247 0.91877 
0.957933 0.847511 0.413247 
0.564204 0.957933 0.847511 
0.230798 0.564204 0.957933 
0.79612 0.230798 0.564204 
1.1814 0.79612 0.230798 
0.702796 1.1814 0.79612 
-0.229745 0.702796 1.1814 
0.549688 -0.229745 0.702796 
1.13765 0.549688 -0.229745 
1.17444 1.13765 0.549688 
-0.0553119 1.17444 1.13765 
-0.320984 -0.0553119 1.17444 
1.04215 -0.320984 -0.0553119 
1.32218 1.04215 -0.320984 
0.410315 1.32218 1.04215 
-0.659833 0.410315 1.32218 
0.832731 -0.659833 0.410315 
0.847032 0.832731 -0.659833 
0.912358 0.847032 0.832731 
0.434289 0.912358 0.847032 
0.31761 0.434289 0.912358 
0.939266 0.31761 0.434289 
1.1768 0.939266 0.31761 
0.430611 1.1768 0.939266 
-0.265245 0.430611 1.1768 
0.861148 -0.265245 0.430611 
1.20478 0.861148 -0.265245 
0.738216 1.20478 0.861148 
-0.308006 0.738216 1.20478 
0.49089 -0.308006 0.738216 
1.08776 0.49089 -0.308006 
1.25774 1.08776 0.49089 
0.0732166 1.25774 1.08776 
-0.508078 0.0732166 1.25774 
1.01318 -0.508078 0.0732166 
1.12549 1.01318 -0.508078 
0.526917 1.12549 1.01318 
-0.167007 0.526917 1.12549 
0.783857 -0.167007 0.526917 
1.21531 0.783857 -0.167007 
0.838087 1.21531 0.783857 
-0.310124 0.838087 1.21531 
0.332638 -0.310124 0.838087 
1.05559 0.332638 -0.310124 
1.38633 1.05559 0.332638 
0.192885 1.38633 1.05559 
-0.837008 0.192885 1.38633 
0.946216 -0.837008 0.192885 
0.650186 0.946216 -0.837008 
0.759643 0.650186 0.946216 
0.693767 0.759643 0.650186 
0.62892 0.693767 0.759643 
0.691872 0.62892 0.693767 
0.802571 0.691872 0.62892 
0.737914 0.802571 0.691872 
0.551131 0.737914 0.802571 
0.616961 0.551131 0.737914 
0.877549 0.616961 0.551131 
0.854576 0.877549 0.616961 
0.448891 0.854576 0.877549 
0.407679 0.448891 0.854576 
0.943216 0.407679 0.448891 
1.1039 0.943216 0.407679 
0.394499 1.1039 0.943216 
-0.101114 0.394499 1.1039 
0.913122 -0.101114 0.394499 
1.2787 0.913122 -0.101114 
0.604323 1.2787 0.913122 
-0.506364 0.604323 1.2787 
0.650601 -0.506364 0.604323 
0.968021 0.650601 -0.506364 
1.13822 0.968021 0.650601 
0.277535 1.13822 0.968021 
-0.184771 0.277535 1.13822 
0.981195 -0.184771 0.277535 
1.28824 0.981195 -0.184771 
0.492834 1.28824 0.981195 
-0.551849 0.492834 1.28824 
0.767525 -0.551849 0.492834 
0.947823 0.767525 -0.551849 
