1.51 0.08 0.022 0.0079674922 0.0073143223 0.0065422378 0.0056263094 0.004521222 0.0031636986 0.0013788941 -0.0012462772 -0.0057106713 -2.5552858722
1.51 0.08 0.023 0.0079660889 0.0073178946 0.006542581 0.0056253988 0.0045195541 0.0031596012 0.001381517 -0.0012372605 -0.0057007549 -2.5553032646
1.51 0.08 0.024 0.0079649171 0.0073165997 0.0065416383 0.0056202523 0.0045170846 0.0031567785 0.0013770492 -0.0012410003 -0.0057159424 -2.5552660213
1.51 0.08 0.025 0.0079667756 0.007317239 0.0065411733 0.0056213861 0.0045198393 0.0031543381 0.0013791559 -0.0012452486 -0.0057092353 -2.5552740677
1.51 0.08 0.026 0.0079648725 0.0073153608 0.0065423247 0.0056194071 0.0045182675 0.0031583787 0.0013789025 -0.0012397914 -0.005712005 -2.5552743618
1.51 0.08 0.027 0.0079645625 0.0073149705 0.0065359941 0.0056177488 0.0045144847 0.0031562959 0.0013710603 -0.0012442745 -0.0057106065 -2.5552488802
1.51 0.08 0.028 0.0079638368 0.0073142755 0.0065403455 0.0056210874 0.0045124356 0.0031500504 0.0013756133 -0.0012503164 -0.0057222954 -2.5552336771
1.51 0.08 0.029 0.0079654531 0.007314016 0.0065382115 0.0056176876 0.0045124958 0.0031488985 0.0013734431 -0.0012511217 -0.005725757 -2.5552219712
1.51 0.08 0.03 0.0079632221 0.0073108768 0.0065397787 0.0056151143 0.0045078373 0.0031497589 0.0013741044 -0.0012515895 -0.0057265346 -2.5552112127
1.51 0.08 0.031 0.0079633623 0.0073067909 0.0065338183 0.0056117488 0.004505801 0.0031500589 0.0013735432 -0.0012496016 -0.0057260482 -2.5551981178
1.51 0.08 0.032 0.0079608399 0.0073093447 0.0065323371 0.0056119153 0.0045054705 0.0031462233 0.0013649211 -0.001259275 -0.0057243248 -2.5551760964
1.51 0.08 0.033 0.0079585192 0.0073057104 0.0065335169 0.0056113343 0.0045027371 0.003144603 0.0013671834 -0.0012566393 -0.0057249293 -2.55517068
1.51 0.08 0.034 0.0079591483 0.0073055889 0.0065287488 0.0056063307 0.0045001511 0.0031435079 0.0013608534 -0.0012626741 -0.0057463242 -2.5551239751
1.51 0.08 0.035 0.0079566047 0.0073024393 0.0065269016 0.0056026775 0.0044997758 0.0031367473 0.0013537076 -0.0012665668 -0.0057434787 -2.5550974525
1.51 0.08 0.036 0.0079548052 0.0073026869 0.0065248498 0.005600198 0.0044923134 0.0031369852 0.0013581091 -0.001260447 -0.0057354491 -2.5551026958
1.51 0.08 0.037 0.0079587599 0.0073021165 0.0065253377 0.005600741 0.0044922425 0.003132158 0.0013538445 -0.0012660493 -0.0057329471 -2.5550948481
1.51 0.08 0.038 0.0079567016 0.0072986489 0.0065232233 0.0056002234 0.0044908155 0.0031248284 0.0013507005 -0.0012706259 -0.0057444234 -2.5550587368
1.51 0.08 0.039 0.0079538189 0.0072976981 0.0065203472 0.0055960096 0.0044855353 0.0031258511 0.0013501868 -0.0012739592 -0.005752754 -2.5550313781
1.51 0.08 0.04 0.007952905 0.0072942149 0.006518615 0.0055898038 0.0044825546 0.0031223021 0.0013402657 -0.0012750661 -0.0057533198 -2.5550009196
1.51 0.08 0.041 0.0079512128 0.0072935784 0.0065132583 0.0055865907 0.0044780519 0.0031174814 0.001337282 -0.0012882438 -0.0057595514 -2.5549583046
1.51 0.08 0.042 0.0079480528 0.0072941889 0.0065135538 0.0055879721 0.0044753394 0.003113319 0.0013379636 -0.0012885255 -0.0057659996 -2.5549445088
1.51 0.08 0.043 0.0079468964 0.0072869584 0.0065099012 0.0055791356 0.0044678776 0.00310778 0.0013282051 -0.0012937459 -0.0057694238 -2.554892229
1.51 0.08 0.044 0.0079495415 0.0072881277 0.0065059716 0.0055770029 0.0044669283 0.003106528 0.0013228066 -0.0013032377 -0.0057857118 -2.5548566016
1.51 0.08 0.045 0.0079429719 0.0072877529 0.0065031481 0.0055742405 0.0044636749 0.0031013783 0.0013200183 -0.0013035346 -0.005787871 -2.5548304235
1.51 0.08 0.046 0.0079430832 0.0072804886 0.0064985238 0.0055685493 0.0044566263 0.0030894642 0.001310277 -0.0013088297 -0.0057986004 -2.5547682266
1.51 0.08 0.047 0.0079413134 0.007279354 0.0064986094 0.005565624 0.0044508895 0.0030883449 0.0013062595 -0.0013176381 -0.0057969662 -2.5547444346
1.51 0.08 0.048 0.0079382773 0.007278476 0.0064926857 0.0055620498 0.0044488176 0.003084938 0.0013003578 -0.0013211015 -0.0058008234 -2.5547123217
1.51 0.08 0.049 0.0079413714 0.0072772042 0.0064935347 0.0055584903 0.0044406764 0.0030737331 0.0012903395 -0.0013254942 -0.0058185611 -2.5546599387
1.51 0.08 0.05 0.0079349265 0.0072721996 0.0064851492 0.005553602 0.0044343351 0.0030666822 0.0012846365 -0.0013331845 -0.0058249753 -2.5546020156
1.51 0.08 0.051 0.0079370813 0.0072716707 0.0064831271 0.0055486282 0.0044337179 0.0030623108 0.0012776187 -0.0013471598 -0.0058373581 -2.5545582809
1.51 0.08 0.052 0.0079353272 0.0072679115 0.0064781235 0.0055440272 0.004426063 0.0030556364 0.0012691443 -0.0013512285 -0.0058445891 -2.5545090599
1.51 0.08 0.053 0.0079327782 0.0072666358 0.0064772202 0.0055395901 0.0044220464 0.0030482032 0.0012590295 -0.0013642761 -0.0058545841 -2.5544552875
1.51 0.08 0.054 0.0079298123 0.0072650807 0.0064746455 0.0055342707 0.0044146752 0.0030438939 0.0012504595 -0.001374955 -0.005864787 -2.55440174
1.51 0.08 0.055 0.0079291829 0.0072606536 0.0064702181 0.0055284425 0.0044078126 0.003035064 0.0012396267 -0.0013827886 -0.0058664125 -2.5543504436
1.51 0.08 0.056 0.0079308082 0.0072608456 0.0064669785 0.0055250268 0.004400902 0.0030260276 0.0012289929 -0.0013909124 -0.0058805662 -2.5542967472
1.51 0.08 0.057 0.0079257658 0.0072570176 0.0064611397 0.0055186736 0.0043974694 0.0030155885 0.0012220636 -0.001402019 -0.0058958581 -2.5542284855
1.51 0.08 0.058 0.0079267628 0.0072554489 0.0064611934 0.005514738 0.0043870791 0.003007969 0.0012078398 -0.0014141232 -0.0059012676 -2.5541742845
1.51 0.08 0.059 0.0079246255 0.0072511351 0.0064561782 0.0055099228 0.004381798 0.0029989752 0.0012016442 -0.0014227797 -0.0059117739 -2.5541183696
1.51 0.08 0.06 0.0079261309 0.0072519224 0.0064503737 0.0055057732 0.0043703076 0.0029888599 0.0011899104 -0.0014337981 -0.0059268713 -2.5540512531
1.51 0.08 0.061 0.0079245241 0.0072523965 0.0064509356 0.0055016638 0.0043689225 0.0029822801 0.0011814493 -0.0014488269 -0.0059423915 -2.553999598
1.51 0.08 0.062 0.0079236973 0.0072468946 0.0064449782 0.0054962173 0.0043597849 0.0029737393 0.0011671779 -0.001464113 -0.0059570387 -2.5539199822
1.51 0.08 0.063 0.0079264368 0.0072494967 0.0064444659 0.0054929349 0.0043579088 0.0029639064 0.001155808 -0.0014745194 -0.005959948 -2.5538851343
1.51 0.08 0.064 0.007922651 0.0072442408 0.0064401635 0.0054839115 0.0043506367 0.0029595792 0.0011486178 -0.0014809023 -0.0059862552 -2.5538112875
1.51 0.08 0.065 0.0079195092 0.0072416542 0.0064356328 0.0054834674 0.0043408647 0.0029474581 0.0011342887 -0.0015047844 -0.0060037852 -2.55372295
1.51 0.08 0.066 0.0079253897 0.0072447802 0.0064373086 0.0054774529 0.0043362903 0.0029391945 0.0011218417 -0.0015148342 -0.00601478 -2.5536812879
1.51 0.08 0.067 0.0079202922 0.0072403724 0.0064324426 0.005471917 0.0043291926 0.0029257014 0.0011080863 -0.0015360613 -0.0060488876 -2.5535716999
1.51 0.08 0.068 0.0079259242 0.0072390601 0.0064294049 0.0054701888 0.0043225797 0.0029194083 0.0010940308 -0.0015484263 -0.0060537034 -2.5535271114
1.51 0.08 0.069 0.0079251579 0.0072382983 0.0064268777 0.0054634124 0.0043165252 0.0029119634 0.0010808483 -0.0015585747 -0.0060717374 -2.5534614154
1.51 0.08 0.07 0.0079269511 0.0072378064 0.0064229312 0.0054579509 0.0043097238 0.002892281 0.0010579378 -0.0015878076 -0.0061151568 -2.5533312621
1.51 0.08 0.071 0.0079266223 0.007236191 0.0064195572 0.005454866 0.0042977185 0.0028848198 0.001042421 -0.0016088201 -0.0061406527 -2.5532413673
1.51 0.08 0.072 0.0079280791 0.0072401279 0.0064209094 0.005451598 0.004292932 0.0028769875 0.001037039 -0.0016140301 -0.0061588062 -2.5532034811
1.51 0.08 0.073 0.0079271264 0.0072345467 0.00641542 0.0054435435 0.0042810407 0.0028558233 0.0010013028 -0.0016624497 -0.0062077725 -2.5530172253
1.51 0.08 0.074 0.0079265345 0.0072345764 0.0064147561 0.0054387601 0.0042720735 0.0028459981 0.0009917954 -0.0016755205 -0.0062334172 -2.5529442007
1.51 0.08 0.075 0.0079301442 0.007232282 0.0064087555 0.0054322224 0.0042622459 0.0028312238 0.0009667006 -0.001710439 -0.0062841765 -2.5527976032
1.51 0.08 0.076 0.0079282386 0.0072295117 0.0064045955 0.0054261177 0.0042557952 0.0028091879 0.0009416992 -0.0017345713 -0.0063275962 -2.5526616226
1.51 0.08 0.077 0.007924398 0.007226907 0.0063980535 0.0054133029 0.0042364345 0.0027798332 0.000892267 -0.0018041722 -0.0064056846 -2.5523899837
1.51 0.08 0.078 0.0079321858 0.0072302032 0.0063986568 0.0054132117 0.0042306029 0.0027763323 0.000891244 -0.0018075978 -0.0064316216 -2.5523618617
1.51 0.08 0.079 0.0079304441 0.0072280958 0.0063927573 0.0054039871 0.0042182201 0.0027574826 0.0008599237 -0.0018461962 -0.0064963198 -2.5521770391
1.51 0.08 0.08 0.0079251022 0.0072224437 0.0063842364 0.0053874671 0.0041956281 0.0027227855 0.0008144872 -0.0019051383 -0.006569976 -2.5519056802
1.51 0.08 0.081 0.0079250739 0.007215747 0.0063784331 0.0053806096 0.0041844568 0.0027044796 0.0007813185 -0.0019491035 -0.006654527 -2.5516951323
1.51 0.08 0.082 0.007925218 0.0072140218 0.0063756171 0.0053690761 0.0041694325 0.0026833171 0.0007488396 -0.0019936825 -0.006713573 -2.5515069111
1.51 0.08 0.083 0.0079256751 0.0072103256 0.0063689805 0.0053612031 0.004155108 0.0026614908 0.0007160526 -0.0020428334 -0.0067993443 -2.5512853023
1.51 0.08 0.084 0.0079268622 0.0072091355 0.0063610565 0.0053524999 0.0041337358 0.0026235689 0.0006629943 -0.0021077859 -0.0068889325 -2.551001779
1.51 0.08 0.085 0.0079234504 0.0072039206 0.0063530677 0.005336783 0.0041157344 0.0025955862 0.0006227401 -0.0021634923 -0.00698068 -2.5507357543
1.51 0.08 0.086 0.0079180572 0.0071947425 0.0063347075 0.0053205644 0.0040879793 0.0025609661 0.0005703198 -0.0022361392 -0.0070907605 -2.5503890815
1.51 0.08 0.087 0.0079174858 0.0071879612 0.006332728 0.0053062386 0.0040716665 0.0025302939 0.0005284468 -0.0022996632 -0.0071796454 -2.5501241565
1.51 0.08 0.088 0.0079161646 0.0071861517 0.0063231314 0.0052959859 0.0040498353 0.0024988036 0.0004860195 -0.002353427 -0.0072845191 -2.5498467901
1.51 0.08 0.089 0.0079137678 0.0071781793 0.0063125711 0.0052760918 0.0040251317 0.0024615739 0.0004313006 -0.002441542 -0.0074166242 -2.5494690943
1.51 0.08 0.09 0.0079117193 0.0071779221 0.006306674 0.0052640892 0.0040039074 0.0024321536 0.0003890591 -0.0024973815 -0.0075171979 -2.5491995894
1.51 0.08 0.091 0.0078984064 0.0071555699 0.0062788149 0.0052280459 0.0039482148 0.002353349 0.0002770323 -0.0026416753 -0.0077143344 -2.5485120679
1.51 0.08 0.092 0.0078981814 0.0071572335 0.0062740404 0.0052181173 0.0039358402 0.0023300915 0.0002448946 -0.0026870785 -0.0078008086 -2.5482991561
1.51 0.08 0.093 0.0078933769 0.0071422891 0.0062577915 0.0051903734 0.0038979788 0.0022778424 0.0001679157 -0.0027943732 -0.0079691779 -2.5477926611
1.51 0.08 0.094 0.007883159 0.007129243 0.0062365883 0.0051688854 0.0038558137 0.0022149523 7.71347e-05 -0.0029131847 -0.0081365343 -2.5472447017
1.51 0.08 0.095 0.0078759965 0.0071146685 0.0062129764 0.005135407 0.0038164369 0.0021612706 -8.362e-07 -0.0030269514 -0.0083301537 -2.5466874587
1.51 0.08 0.096 0.0078773427 0.0071145999 0.0062067139 0.005120622 0.0037984629 0.0021311625 -4.22863e-05 -0.0030880505 -0.0084445603 -2.5464026512
1.51 0.08 0.097 0.0078643941 0.0070981657 0.0061866246 0.0050911284 0.0037571302 0.0020720652 -0.0001297422 -0.0032178888 -0.0086323359 -2.5458181858
1.51 0.08 0.098 0.0078559994 0.0070813775 0.0061674689 0.0050670706 0.0037133897 0.0020158308 -0.0002109211 -0.0033329007 -0.008816757 -2.5452692024
1.51 0.08 0.099 0.0078472781 0.0070682878 0.006143264 0.0050327985 0.0036692008 0.0019484774 -0.0002988655 -0.0034589119 -0.0089983658 -2.5446818077
1.51 0.08 0.1 0.0078394911 0.007053672 0.0061216124 0.005003065 0.0036308932 0.0018914091 -0.000381444 -0.0035686834 -0.0091870906 -2.5441315692
1.51 0.08 0.101 0.0078306398 0.0070377438 0.0061018995 0.0049715256 0.0035812598 0.0018288086 -0.0004713824 -0.0037038395 -0.0093643085 -2.543540991
1.51 0.08 0.102 0.0078209541 0.007022699 0.0060759515 0.0049341027 0.0035335104 0.0017573877 -0.0005697733 -0.0038385796 -0.0095834866 -2.5428814102
1.51 0.08 0.103 0.0078108719 0.0070086919 0.0060552813 0.0049085806 0.0034911302 0.0016967969 -0.0006578977 -0.0039752172 -0.009801377 -2.5422655052
1.51 0.08 0.104 0.0078072232 0.0069962984 0.0060377743 0.0048825444 0.0034565375 0.0016484241 -0.0007317153 -0.0040817961 -0.0099707738 -2.5417731611
1.51 0.08 0.105 0.0077968015 0.0069773351 0.0060130738 0.0048420036 0.0034030446 0.0015703753 -0.000833626 -0.0042321966 -0.0101868397 -2.541078616
1.51 0.08 0.106 0.0077824751 0.0069589615 0.0059849576 0.0048033283 0.0033493736 0.0014987286 -0.0009412726 -0.0043831499 -0.0104063998 -2.5403756468
1.51 0.08 0.107 0.0077809535 0.0069487619 0.0059711599 0.0047820412 0.0033202993 0.0014578909 -0.0010009818 -0.0044776746 -0.010579413 -2.5399316816
1.51 0.08 0.108 0.0077638995 0.0069256927 0.0059371297 0.0047358199 0.0032557325 0.0013658756 -0.0011248129 -0.0046543028 -0.0108232405 -2.539110438
1.51 0.08 0.109 0.0077640167 0.0069189499 0.0059233883 0.0047168305 0.0032280082 0.0013257139 -0.0011819028 -0.0047526505 -0.0109720331 -2.5386989654
1.51 0.08 0.11 0.0077483114 0.0068932943 0.0058882421 0.0046705478 0.0031630396 0.0012373449 -0.0013162798 -0.0049340739 -0.0112300456 -2.5378490251
1.51 0.08 0.111 0.007748114 0.0068900924 0.0058794753 0.0046545427 0.0031419381 0.001201704 -0.0013610823 -0.0050209845 -0.0114124136 -2.5374500305
1.51 0.08 0.112 0.007733629 0.0068723627 0.0058509403 0.0046150668 0.0030797511 0.0011328325 -0.0014658423 -0.005174451 -0.0116149526 -2.5367579809
1.51 0.08 0.113 0.0077128313 0.0068414466 0.0058096748 0.0045629245 0.0030040001 0.0010207175 -0.0016179787 -0.0053870176 -0.0119063557 -2.5357688871
1.51 0.08 0.114 0.0077088584 0.0068291803 0.005794481 0.0045341419 0.0029703442 0.0009715051 -0.0016962018 -0.0055118304 -0.0120976239 -2.5352314991
1.51 0.08 0.115 0.0076988862 0.0068121366 0.0057626173 0.0044965563 0.002916434 0.0008891082 -0.0018020743 -0.0056749864 -0.0123115236 -2.5345157986
1.51 0.08 0.116 0.0076887764 0.0067916135 0.0057356744 0.0044541177 0.0028564036 0.0008124527 -0.0019143654 -0.0058324481 -0.0125405097 -2.5337803594
1.51 0.08 0.117 0.0076906625 0.0067872684 0.0057286909 0.0044365388 0.0028338412 0.0007796324 -0.0019669511 -0.0059291832 -0.0126867645 -2.5334023797
1.51 0.08 0.118 0.0076729581 0.0067689749 0.0056947641 0.0043969782 0.002779326 0.0006945267 -0.0020832951 -0.0060888191 -0.0129140138 -2.5326500444
1.51 0.08 0.119 0.007673735 0.0067586634 0.0056833297 0.0043715974 0.00274218 0.000647201 -0.0021586429 -0.006218713 -0.0131001986 -2.5321277964
1.51 0.08 0.12 0.0076603734 0.006732848 0.0056483193 0.0043284576 0.0026746782 0.000556139 -0.0022864305 -0.0063919081 -0.0133345922 -2.531316529
1.51 0.08 0.121 0.0076556192 0.0067244508 0.0056253012 0.0042939237 0.0026321409 0.0004928601 -0.0023724777 -0.006541738 -0.0135450679 -2.5306936566
1.51 0.08 0.122 0.0076479541 0.0067053755 0.0056045369 0.0042652831 0.0025900443 0.0004298492 -0.0024636547 -0.0066735311 -0.0137454376 -2.530089064
1.51 0.08 0.123 0.0076418732 0.006696774 0.0055862452 0.0042330252 0.0025395371 0.0003711523 -0.0025547322 -0.0068039897 -0.0139096461 -2.5295288834
1.51 0.08 0.124 0.0076314591 0.0066723317 0.0055521757 0.0041882907 0.0024808538 0.0002834953 -0.0026647761 -0.0069730191 -0.0141563344 -2.5287431209
1.51 0.08 0.125 0.0076223549 0.0066630659 0.0055347055 0.0041580905 0.0024421498 0.0002294401 -0.0027511718 -0.0071056275 -0.0143117626 -2.5282098891
1.51 0.08 0.126 0.0076173495 0.0066483405 0.0055114795 0.0041236118 0.0023923897 0.0001601179 -0.0028514895 -0.0072624319 -0.0145211071 -2.5275469047
1.51 0.08 0.127 0.0076216734 0.0066439024 0.0055016682 0.0041093494 0.0023664933 0.0001280114 -0.0029115168 -0.0073392614 -0.0146596168 -2.5271893472
1.51 0.08 0.128 0.0076114587 0.0066300363 0.0054744964 0.0040672376 0.0023090481 4.54497e-05 -0.0030134365 -0.0074941915 -0.0148488317 -2.5265099114
1.51 0.08 0.129 0.0076100665 0.006620401 0.0054661806 0.0040527195 0.0022796137 1.9375e-06 -0.0030837626 -0.0076067103 -0.015021778 -2.5260473123
1.51 0.08 0.13 0.0076011375 0.0066085302 0.0054337689 0.0040083188 0.0022277263 -6.90111e-05 -0.0031824712 -0.0077525125 -0.0151816609 -2.5254224703
1.51 0.08 0.131 0.0076021886 0.0066009913 0.0054216938 0.0039887222 0.0021971539 -0.0001148931 -0.003251614 -0.0078527161 -0.0153315256 -2.5249886453
1.51 0.08 0.132 0.0075994065 0.0065897212 0.0054064263 0.0039595928 0.0021544499 -0.0001764245 -0.0033329083 -0.0079803528 -0.0155021823 -2.5244463731
1.51 0.08 0.133 0.0075945761 0.0065823636 0.0053880738 0.0039360651 0.0021203088 -0.0002253134 -0.003410295 -0.0080974362 -0.0156540191 -2.523962968
1.51 0.08 0.134 0.0075941089 0.0065667979 0.0053675991 0.003900808 0.0020784743 -0.0002845259 -0.0034939952 -0.0082196424 -0.0158164416 -2.5234218274
1.51 0.08 0.135 0.0075932724 0.0065634657 0.005359172 0.0038852827 0.0020474787 -0.0003310193 -0.0035628143 -0.0083189246 -0.0159574165 -2.5230071411
1.51 0.08 0.136 0.0075863479 0.0065524725 0.0053359694 0.0038560552 0.0020048582 -0.0003846303 -0.0036426217 -0.0084355217 -0.0160954954 -2.5225060784
1.51 0.08 0.137 0.0075865544 0.0065436084 0.005323166 0.0038383978 0.0019760623 -0.0004321081 -0.0037058895 -0.008532001 -0.0162101514 -2.5221162834
1.51 0.08 0.138 0.0075860463 0.0065398297 0.0053052898 0.0038038763 0.0019312143 -0.00048501 -0.0037917832 -0.008644351 -0.0163628995 -2.521610857
1.51 0.08 0.139 0.0075842617 0.006532745 0.0052930191 0.0037843926 0.0019030888 -0.0005198093 -0.0038383421 -0.0087328291 -0.0164804802 -2.5212546906
1.51 0.08 0.14 0.0075822938 0.006522461 0.0052788592 0.0037646584 0.0018741651 -0.0005709986 -0.0039127372 -0.0088331926 -0.0165962205 -2.5208379328
1.51 0.08 0.141 0.0075799787 0.0065151141 0.0052597734 0.0037380729 0.0018316271 -0.0006258716 -0.0039845307 -0.0089322783 -0.0167388154 -2.5203717145
1.51 0.08 0.142 0.0075786259 0.0065071754 0.0052449832 0.0037154746 0.0018015275 -0.0006711365 -0.0040463283 -0.0090212226 -0.016826869 -2.5200108745
1.51 0.08 0.143 0.0075773001 0.0065013357 0.0052345082 0.0036960345 0.0017784781 -0.000703424 -0.0041035309 -0.0091032115 -0.0169392518 -2.5196668825
1.51 0.08 0.144 0.0075823533 0.0064967307 0.0052235683 0.003676938 0.0017475197 -0.0007507933 -0.00416367 -0.0091935694 -0.0170386752 -2.5193090465
1.51 0.08 0.145 0.0075815815 0.0064909079 0.0052108831 0.0036573741 0.0017168574 -0.0007925655 -0.0042226535 -0.0092768006 -0.0171571585 -2.5189370702
1.51 0.08 0.146 0.0075876234 0.006493072 0.0052075213 0.0036465125 0.0017031392 -0.0008154964 -0.0042537426 -0.0093174476 -0.0172038075 -2.5187760186
1.51 0.08 0.147 0.0075879263 0.0064838401 0.0051916591 0.003625947 0.0016707552 -0.0008620252 -0.0043261251 -0.0094195564 -0.0173261567 -2.5183549086
1.51 0.08 0.148 0.0075860731 0.0064788852 0.0051774497 0.0036035001 0.0016431301 -0.0008992631 -0.0043762636 -0.0094860208 -0.0173832202 -2.5180729148
1.51 0.08 0.149 0.007587631 0.0064789402 0.0051738814 0.0035940421 0.0016260844 -0.0009258711 -0.0044231664 -0.0095547671 -0.0174692454 -2.5178161735
1.51 0.08 0.15 0.0075933307 0.0064817437 0.0051758295 0.0035909368 0.0016093731 -0.0009460302 -0.0044476877 -0.0095881763 -0.0175112057 -2.5176867582
1.51 0.08 0.151 0.007590249 0.0064781739 0.0051584811 0.0035668338 0.0015828787 -0.0009856053 -0.004511728 -0.0096707484 -0.0175960959 -2.5173410831
1.51 0.08 0.152 0.0075921488 0.0064722478 0.0051519736 0.0035513685 0.0015629527 -0.0010140615 -0.00455625 -0.0097318835 -0.0176656866 -2.5170914541
1.51 0.08 0.153 0.0075951532 0.0064677386 0.0051411094 0.0035360715 0.0015363685 -0.0010457762 -0.0045984688 -0.0097952095 -0.0177279413 -2.5168376897
1.51 0.08 0.154 0.007601556 0.0064704841 0.0051365337 0.0035289437 0.0015209937 -0.0010722123 -0.0046315221 -0.0098335968 -0.0177659114 -2.5166839128
1.51 0.08 0.155 0.007600024 0.0064645931 0.0051263667 0.0035111053 0.001501842 -0.0011046881 -0.0046849854 -0.0098968501 -0.0178276947 -2.5164183571
1.51 0.08 0.156 0.0076070204 0.006469015 0.0051267308 0.0035046649 0.0014910214 -0.0011274372 -0.0047136167 -0.009941477 -0.0178828902 -2.5162616757
1.51 0.08 0.157 0.0076107244 0.0064677888 0.0051171017 0.0034910354 0.0014695039 -0.0011563112 -0.0047464048 -0.0099858482 -0.0179205651 -2.5160756693
1.51 0.08 0.158 0.007613088 0.0064645134 0.0051149738 0.0034835528 0.0014550716 -0.0011779421 -0.0047866903 -0.0100373042 -0.0179711445 -2.5158867627
1.51 0.08 0.159 0.0076190806 0.0064675009 0.0051094424 0.0034748008 0.0014342101 -0.0011949993 -0.0048204748 -0.0100634659 -0.0180055099 -2.5157492292
1.51 0.08 0.16 0.0076273609 0.006470299 0.0051141915 0.003467385 0.0014217173 -0.001218336 -0.0048377144 -0.0101106457 -0.0180198243 -2.5156430776
1.51 0.08 0.161 0.0076249894 0.0064659851 0.0051003814 0.0034546624 0.00141153 -0.0012372975 -0.0048776876 -0.0101525454 -0.0180593288 -2.5154593334
1.51 0.08 0.162 0.0076316693 0.0064680892 0.0051001569 0.003449427 0.0013996928 -0.001267024 -0.0049103413 -0.0101845558 -0.0180884464 -2.5153273121
1.51 0.08 0.163 0.0076336769 0.0064689251 0.005095629 0.0034380396 0.0013827018 -0.0012826608 -0.0049401495 -0.0102242186 -0.0181189137 -2.5151816742
1.51 0.08 0.164 0.007644308 0.0064776385 0.0051001375 0.0034411583 0.0013702471 -0.0013009411 -0.004958824 -0.0102487638 -0.0181276897 -2.5151259151
